"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AMY1B" 4.51293972535445 -5.44582806021102 2.7142249637526 -2.0064026132461 0.0448133097387028 0.12608628922642
"AMY1C" 1.86229276055801 -3.39976117625296 3.38382109110788 -1.00471067610134 0.315036185868585 NA
"AMY2A" 0.26751303759428 -0.181574589518267 3.45496059797752 -0.0525547497197388 0.958086671603466 NA
"AMY2B" 523.824458576444 1.13198392500845 0.369466100963086 3.06383703960313 0.00218517905837299 0.0126879106711995
"AMYP1" 1.31944858441434 -4.36721392675751 3.43375659973955 -1.27184726112758 0.203427393173986 NA
"AMZ1" 167.203209527911 -0.490411587675555 0.900321795259192 -0.544707003937821 0.585955046985079 0.727029102790012
"AMZ2" 596.265383124351 0.296049649283514 0.312392452886619 0.947685024231245 0.343289827087019 0.512684882202687
"AMZ2P1" 92.3543123413176 0.0529465091118748 0.688545464633949 0.0768961700154728 0.938706144412361 0.966449056875871
"AMZ2P2" 6.5238022331154 1.02390315261607 2.16247671912594 0.473486324065455 0.635866255677522 0.765381060788053
"AMZ2P3" 0 NA NA NA NA NA
"ANAPC1" 1404.21069562929 1.38871076465121 0.331284039547755 4.19190362006868 2.76623517483153e-05 0.000377780569527163
"ANAPC10" 229.123198266947 1.21390848728582 0.389695517299087 3.11501783674395 0.00183933787043347 0.0110832752488888
"ANAPC10P1" 3.78844871849486 3.04722141367915 1.78178175873384 1.710210242496 0.0872270023580934 0.201158824892207
"ANAPC11" 123.70549344887 -1.57916311295365 0.802058873058178 -1.9688867812564 0.0489660938378855 0.134536991185559
"ANAPC13" 415.768725344953 0.615448727772538 0.392996707558963 1.56604041696761 0.11733915548728 0.246382286024975
"ANAPC15" 320.353509086071 -1.07226396127884 0.485402160782281 -2.20902181306891 0.0271731237247806 0.0877132773107333
"ANAPC15P1" 0.281308742948162 -0.429187651971426 3.52403195371485 -0.121788808276553 0.903066277668426 NA
"ANAPC15P2" 0 NA NA NA NA NA
"ANAPC16" 973.02189202982 -0.199558131867068 0.300868657059113 -0.663273249588971 0.507155565766327 0.661237692820477
"ANAPC1P1" 10.3460727321007 1.91134988023252 0.875369291393344 2.18347833197368 0.0290006029392268 0.0924006107390929
"ANAPC1P2" 184.058267805155 1.46135617162293 0.928473177729233 1.57393472065285 0.115502541935554 0.243548308464188
"ANAPC1P3" 6.92212025828998 -6.80748106130386 3.39282360569572 -2.00643530358483 NA NA
"ANAPC1P4" 74.6350075280145 2.25150957731904 0.513629126317513 4.38353173906109 1.16770627179002e-05 0.000186861118404665
"ANAPC1P5" 0.109057320914057 0.215271147823169 3.49079187778963 0.0616682848361269 0.950826996914435 NA
"ANAPC1P6" 0 NA NA NA NA NA
"ANAPC2" 399.957339981728 -2.31819593357794 0.604140817906134 -3.83717812945081 0.000124456198215604 0.00129651626761804
"ANAPC4" 700.281378714923 0.996813343246051 0.513585669549963 1.9408901033386 0.0522716086798609 0.141244559624305
"ANAPC5" 1804.16610029981 0.944593572987069 0.352106112192171 2.68269575641882 0.00730313962443908 0.0324344184517744
"ANAPC7" 401.318362104283 -1.18237439850756 0.324037056927493 -3.64888636416709 0.000263379566621749 0.00237625573704573
"ANG" 96.5200556940052 -1.99110851958356 0.848318104918541 -2.34712486747498 0.0189189133120471 0.0671815160336433
"ANGEL1" 540.312655027135 0.351464130810801 0.464366521114185 0.756867936920839 0.449128986264888 0.611567496901974
"ANGEL2" 860.815939728514 1.34099070115267 0.33106851649535 4.05049297755108 5.11098435387395e-05 0.000633361821205051
"ANGPT1" 306.77076255021 1.11346503997319 0.57563912821605 1.93431089964976 0.0530749139150785 0.142680424504887
"ANGPT2" 504.348611964014 0.752814678201792 0.420080403063249 1.79207283346766 0.0731212999132255 0.178110264370646
"ANGPT4" 29.5420598293304 0.127013286981463 0.656376365536966 0.193506795263044 0.846562084781846 0.908027804902766
"ANGPTL1" 1589.19114419541 0.572366605555371 0.479111121053597 1.1946427048003 0.232226656748259 0.395251157396801
"ANGPTL2" 7200.31540631596 0.00630899658320637 0.447843332396637 0.01408750812353 0.988760166541543 0.993694000033862
"ANGPTL3" 30.2113740359855 1.41701241809273 0.988803178279701 1.43305811431352 0.151841230153417 0.29465326404175
"ANGPTL4" 388.319992424365 -3.95174802001167 0.822117425578655 -4.80679267591268 1.53370893348139e-06 3.32759765230526e-05
"ANGPTL5" 546.249428960422 -1.80132706051469 0.597476276120818 -3.0148930300798 0.00257069902900672 0.0144323103035915
"ANGPTL6" 7.73035969452854 -1.99131651674038 1.96424724066459 -1.01378099228824 0.310687267086479 0.479028256915968
"ANGPTL7" 541.389896363478 2.63138299360762 1.04509913225097 2.5178310003378 0.0118079962526857 0.046825703516766
"ANGPTL8" 6.00916344183709 2.31094207386027 1.92041483777554 1.20335566482974 0.228838716688463 0.391326322265093
"ANHX" 0 NA NA NA NA NA
"ANK1" 271.499443173407 -1.8935007676179 0.81681455113792 -2.31815259042585 0.0204410295891341 0.0708823806917816
"ANK2" 5512.7139674382 -0.289927683970277 0.348087246272697 -0.83291671003408 0.404891704813844 0.572157030636658
"ANK3" 1808.34173699219 -0.290911886235274 0.653680697212226 -0.445036678421033 0.656293247980364 0.780218880961154
"ANKAR" 347.647726496573 0.802383117497544 0.40194518935056 1.99625008273886 0.045906708488599 0.12832382735934
"ANKDD1A" 238.816671464623 -0.274558693315488 0.66083135322639 -0.41547467742716 0.677794448843497 0.795722062852713
"ANKDD1B" 40.4166529133969 0.136628424156502 0.636368254917938 0.214700251152725 0.830001026753809 0.897813186808669
"ANKEF1" 160.831672028471 0.887466539431508 0.498652222243039 1.77973044106673 0.0751200860976818 0.18153186240476
"ANKFN1" 24.4575270848008 -0.860621104666468 0.659874355370055 -1.30421965585227 0.192158699931021 0.34623642851298
"ANKFY1" 1790.4480908476 0.542899905021608 0.3645680331298 1.48915937681326 0.136445405209863 0.273398144355287
"ANKH" 5164.97121464012 -0.196054929485331 0.490507879840944 -0.399697818409983 0.689379099140857 0.804341303154327
"ANKHD1" 2599.10673191345 0.485760235461237 0.266967554115831 1.81954783632799 0.0688278916747835 0.171202511489959
"ANKHD1-EIF4EBP3" 431.753514064679 1.48308241605661 0.60876542995241 2.4362132655472 0.0148419311550974 0.0558372958843993
"ANKIB1" 1502.72228693144 0.429563690854234 0.265880302533868 1.6156281106966 0.106174742401145 0.230035661060135
"ANKK1" 13.8967581988709 0.337639202253764 1.25623270665715 0.268771224045126 0.788105738656777 0.871646345855196
"ANKLE1" 458.809964179045 0.6457051006792 0.285483279733031 2.26179656224711 0.0237099753561993 0.0792678066108749
"ANKLE2" 1420.8958596732 -0.595934236538419 0.214989489294019 -2.77192265768594 0.00557262753328674 0.0260950259244256
"ANKMY1" 336.727545189067 0.0130451206247569 0.473640624966355 0.0275422333666661 0.978027255256234 0.988086529958427
"ANKMY2" 372.21615262389 0.809191325596353 0.477349426237956 1.69517607253387 0.0900420245540847 0.205794122831716
"ANKRA2" 152.698252012892 -0.0256361641210477 0.526902258692895 -0.0486544965372595 0.961194639399509 0.978517152517107
"ANKRD1" 4.54991332769213 0.251158622832355 1.5264990420296 0.164532447068174 0.869312005723557 0.92276469772796
"ANKRD10" 2311.82267616343 1.22603373627118 0.547192042146644 2.24059131317303 0.0250525599210482 0.0824719038919458
"ANKRD11" 3035.48868700682 -1.01898781685369 0.373730533026966 -2.72653082048334 0.00640039749469961 0.0291897359667922
"ANKRD11P1" 6.08347211122573 -5.88648795171166 3.10855370187776 -1.89364203299942 0.0582725403143304 0.152506495813721
"ANKRD11P2" 0 NA NA NA NA NA
"ANKRD12" 3788.0292982375 0.906511291229291 0.254593245073633 3.56062585622455 0.000369971930266517 0.00311391739872692
"ANKRD13A" 1142.14619760149 0.746975936184562 0.283809951232557 2.63195822747061 0.00848943000709275 0.0364179743785332
"ANKRD13B" 214.3649694915 -3.18711543917467 0.573752889447083 -5.55485732236755 2.77838607895852e-08 1.07153268913644e-06
"ANKRD13C" 521.344390669469 0.384242869311197 0.437003177422242 0.879267907335907 0.379256032350365 0.548685679076617
"ANKRD13D" 503.378924423667 -0.723228358342384 0.454848473148801 -1.59004240101249 0.111825247816167 0.238290436700497
"ANKRD16" 135.202891955853 -0.513518621903131 0.436677884919353 -1.17596663269991 0.23960821005098 0.403713714737746
"ANKRD17" 3584.43051630786 0.501005680899205 0.204776412334798 2.44659858616963 0.0144211351780003 0.0545900902572305
"ANKRD18A" 34.5127793201418 1.6013894556913 0.836052955793709 1.91541629581468 0.0554394345740705 0.147250151321752
"ANKRD18B" 41.0872154192122 1.26628825238038 1.0963895140685 1.15496202410895 0.248105978161195 0.412799157089125
"ANKRD18CP" 11.6069001115346 2.32320258198134 1.30851406243881 1.77545098571684 0.0758234517930176 0.182678081839171
"ANKRD18DP" 37.3808830567314 0.46769075980387 1.02772891564401 0.455072103824965 0.649057366436936 0.77440158937483
"ANKRD18EP" 96.6100589245685 1.13563898566401 0.474482147181675 2.39342827208455 0.0166917446756778 0.0610784909319764
"ANKRD19P" 46.6308184854172 0.485583542513807 0.868866044674229 0.558870432893796 0.576250149477368 0.718912552400769
"ANKRD2" 10.6446739113396 -2.74360508375719 1.40069374423431 -1.95874729579591 0.0501423885892021 0.136937785885121
"ANKRD20A1" 87.0870133208508 0.337642265903955 0.551972411284355 0.611701344127533 0.540735372426901 0.689802738299369
"ANKRD20A10P" 4.01302395116924 4.86701481017966 2.47978464949506 1.96267640061838 0.0496837869707574 0.136040240100238
"ANKRD20A11P" 61.9406542126332 1.1268939772963 0.920399172791295 1.22435353117362 0.220818891040095 0.381204144454411
"ANKRD20A17P" 15.415331605658 3.89060985181503 1.77531999050719 2.1914977990551 0.0284157888376438 0.090871277246797
"ANKRD20A18P" 3.39806250954842 -1.42435314547465 2.16423542606508 -0.658132256925646 NA NA
"ANKRD20A19P" 243.859828120668 0.75366802656774 0.522632723823398 1.44206053737732 0.149285296416348 0.291164501209505
"ANKRD20A21P" 17.2041241738822 1.9714978552731 1.22021059979578 1.61570294144556 0.106158554728827 0.230025583866343
"ANKRD20A2P" 15.4505073059976 1.38891773755564 1.01124673618835 1.37347067520913 0.169606071571584 0.318087639901173
"ANKRD20A3P" 130.709311492552 1.64567139961033 0.480375542132586 3.42580180561341 0.000612987496248321 0.00466146364900659
"ANKRD20A4P" 31.62563884539 2.0096371423888 0.616511752121545 3.25968991746423 0.00111534079892724 0.00748276587813266
"ANKRD20A5P" 109.337129795032 1.59261870466081 0.592053747131499 2.68999007670679 0.00714541437720334 0.031865895161498
"ANKRD20A6P" 0 NA NA NA NA NA
"ANKRD20A7P" 117.305736839781 0.416464282829296 0.497697046141903 0.836782709597506 0.402714718038505 0.570374255076698
"ANKRD20A8P" 108.378087464514 0.951395299336686 1.0991184995217 0.865598477098424 0.386710391040033 0.555480043725036
"ANKRD20A9P" 1.94000128053999 -0.501604365027557 2.28813437987478 -0.219219801703695 0.826478831090755 NA
"ANKRD22" 50.9587129484143 1.021694252083 0.937314992289715 1.09002230892217 0.275703317069128 0.442078684281572
"ANKRD23" 70.2073066534985 0.558158845424759 0.398022417929525 1.40233017106988 0.16081667480795 0.306670252363194
"ANKRD24" 30.4080503529045 -3.3262414653501 0.829421707236378 -4.01031397699138 6.06380586998638e-05 0.000725292292991353
"ANKRD26" 654.035676463879 0.829650815158505 0.407849588240437 2.03420780375879 0.0419306480744815 0.120538860007685
"ANKRD26P1" 7.3266222951161 -4.41075586871665 2.07423669736155 -2.12644770692139 0.0334659990427973 0.102563296138352
"ANKRD26P2" 0 NA NA NA NA NA
"ANKRD26P3" 1.90664848954068 3.83010989662535 2.39275121537774 1.6007138025926 0.109440322644577 NA
"ANKRD26P4" 12.1594095052534 2.87445890050589 1.60455723870987 1.79143431668232 0.0732236261605196 0.178245132708412
"ANKRD27" 522.967631459234 -0.127275143869432 0.344624156394574 -0.36931579376493 0.711892354660007 0.819255550015346
"ANKRD28" 2591.27450315633 1.35347650666347 0.304284641307472 4.44806054241765 8.66491097501733e-06 0.000146823864668603
"ANKRD29" 163.111003296494 0.512917263554746 0.518909313635712 0.988452606412124 0.322931034462372 0.491708430404371
"ANKRD30A" 1.63413699337153 2.1182379151082 3.37740505971982 0.627179114631848 0.530541831978351 NA
"ANKRD30B" 160.528784245296 0.375293512009854 0.622315136053137 0.603060234706889 0.546468618940028 0.694413217324913
"ANKRD30BL" 17429.7395105736 -10.1163709726368 0.685638039986951 -14.754681599681 2.87042857872957e-49 5.7233475431289e-45
"ANKRD30BP1" 7.59200286393095 -6.94082421355539 3.39199243001599 -2.04623812014895 NA NA
"ANKRD30BP2" 17.3676871316911 1.37400009355985 0.965566125291437 1.42299947934186 0.154736306182844 0.298614712444806
"ANKRD30BP3" 0 NA NA NA NA NA
"ANKRD31" 30.3888808621889 -1.53377050039017 1.53971155820182 -0.996141447545809 0.319181423883317 0.487861894274394
"ANKRD33" 0.15284022286986 -2.24217749175199 3.50761719834816 -0.639230955079105 0.522672697363974 NA
"ANKRD33B" 210.703499727114 -0.175675408913212 1.09036496511161 -0.161116153337915 0.872001917930951 0.924423749303452
"ANKRD34A" 9.7251711721913 -1.47315096257177 1.91631191849901 -0.768742785738996 0.442046019888037 0.605367987299664
"ANKRD34B" 2.57596223901266 2.71032474394229 1.9356304432719 1.40022841310601 0.161444929972339 NA
"ANKRD34C" 16.8745589990698 0.100162527353662 1.11849127081473 0.0895514609431881 0.928643657907994 0.960385160530471
"ANKRD35" 149.53200621389 -3.49945951043581 0.759718392554554 -4.606258772634 4.09978153378825e-06 7.78528990497181e-05
"ANKRD36" 2581.128101333 1.52597668995577 0.705427697622529 2.16319361303603 NA NA
"ANKRD36B" 1058.31565102769 2.15305061218781 0.771344213716673 2.79129676984737 0.00524973138682802 0.0249046857297083
"ANKRD36BP1" 0 NA NA NA NA NA
"ANKRD36BP2" 1673.15290217259 2.69384603461971 0.529719278029236 5.0854219326166 3.66809689295706e-07 9.71290623488323e-06
"ANKRD36C" 2009.03346537862 1.86441750171504 0.79502763542404 2.34509772823259 0.019022092910649 0.0673838111746069
"ANKRD36P1" 0 NA NA NA NA NA
"ANKRD37" 116.330147807112 -0.291399565109925 0.453735082375547 -0.642224012267888 0.520727744175109 0.673245395610654
"ANKRD39" 170.197077615493 -0.712380781794051 0.519394831027206 -1.37155924402478 0.170200688675959 0.318591018729811
"ANKRD40" 856.4957899829 -0.234070846777453 0.39121837261736 -0.598312510763371 0.549631430357921 0.697010817904126
"ANKRD40CL" 115.622886118388 -0.62246865033415 0.465911869937916 -1.33602230485584 0.181541982964724 0.333035752905845
"ANKRD42" 292.423957698021 -0.327649529262837 0.309779796642326 -1.05768527455373 0.290198950834082 0.457232467853082
"ANKRD44" 2162.20789377275 2.80808571643304 0.631288402164759 4.44818201443872 8.66001332039932e-06 0.000146823864668603
"ANKRD45" 77.4332071238039 -1.34703422252792 0.655856584047748 -2.05385484462843 0.0399897428625559 0.116521333177919
"ANKRD46" 304.939161617612 0.0704655614663834 0.361122227658993 0.195129394064671 0.845291651710673 0.907363135583263
"ANKRD49" 249.630735606898 1.88444374074529 0.534053688016056 3.5285661030556 0.000417817580903466 0.0034339920633282
"ANKRD49P1" 34.0290176649068 2.86682507187926 1.56917478775257 1.82696350607649 0.0677052566231069 0.169445853120137
"ANKRD49P2" 25.9966971547299 0.741943620064846 0.89528594808575 0.828722512233357 0.407261444000714 0.574162902632414
"ANKRD49P3" 0.0545286604570287 -0.4291876519714 3.52403195371485 -0.121788808276546 0.903066277668431 NA
"ANKRD49P4" 0 NA NA NA NA NA
"ANKRD50" 1425.54944316512 0.199686325109126 0.275005336777129 0.726117999924332 0.467766435286119 0.627391023353285
"ANKRD52" 476.884930944247 -1.60218240574878 0.572526912939615 -2.79844033448566 0.00513500555650166 0.0244700393635263
"ANKRD53" 33.0649972710591 -3.36128306044197 0.885125676390193 -3.79752067994489 0.000146150587062319 0.00147698761045898
"ANKRD54" 160.763549768124 -0.856206951790656 0.701422499710756 -1.2206722084674 0.222210154344957 0.383184010290064
"ANKRD54P1" 0 NA NA NA NA NA
"ANKRD55" 22.8410386871898 0.352987798133289 0.965399488447623 0.365639097966478 0.714634396367246 0.821204591879508
"ANKRD6" 313.349049630736 -0.0333889320470032 0.265842009201224 -0.125596899253534 0.900051017556742 0.943094751282456
"ANKRD60" 0.317563199775265 -1.0303699719566 3.47006098639139 -0.296931372675415 0.766518903818837 NA
"ANKRD61" 27.7513252881674 1.44443134819142 1.11728273649796 1.29280736290519 0.196077693220276 0.351297791815894
"ANKRD62" 28.726056152432 -0.200965089899383 0.796049267109977 -0.252453080735792 0.800690875904062 0.880068821217331
"ANKRD62P1" 5.90618010783758 -0.679011084678211 1.73321489066217 -0.391763934372152 0.695232645414424 0.808812866381831
"ANKRD63" 0.564572824506834 -1.62893859864613 3.4481056623534 -0.472415511053205 0.636630235049308 NA
"ANKRD65" 54.9656669358906 -2.75903751740902 1.2705159322186 -2.17158828743779 0.0298867312543885 0.0944691716045106
"ANKRD66" 1.2223417781035 -0.516844909417563 3.40976285352532 -0.151577963518255 0.879519815114877 NA
"ANKRD7" 13.1978945394709 1.40012239990496 0.734952186393891 1.90505236371197 0.0567732647257943 0.149696128718277
"ANKRD9" 170.777117963389 0.126125021133324 0.415585717559667 0.303487381313137 0.761518462555197 0.853796481381471
"ANKS1A" 960.224457232085 0.364906399475019 0.320402872603312 1.13889865128271 0.254745428232892 0.420025559706908
"ANKS1B" 210.474068993384 -0.749183780675526 0.636162121033834 -1.17766172474718 0.238931491666086 0.403255037441179
"ANKS3" 314.236831351837 -0.857738025123889 0.284276489414672 -3.01726684077878 0.0025506517528365 0.0143502949491555
"ANKS4B" 72.0870727451345 -0.185208086219372 0.429240690749874 -0.431478399440224 0.666120555374773 0.787254919899093
"ANKS6" 425.094679116004 -0.219003907546799 0.347813249540954 -0.629659473397985 0.528917403089196 0.680612074875475
"ANKUB1" 112.038513380958 -0.124410712790188 0.407056101563694 -0.305635297720064 0.759882341995225 0.852502838054758
"ANKZF1" 215.260743196899 -0.534940625111983 0.456587996516233 -1.17160466151888 0.241355815673026 0.405601402275224
"ANLN" 147.675236167444 2.04955234457109 0.816714839828123 2.50950790241844 0.0120899510469156 0.0476312582738646
"ANO1" 798.996455736853 -0.648246955841365 0.652944984295111 -0.992804863247679 0.320805059483307 0.489405668021244
"ANO10" 373.947845370983 0.948044594963845 0.314168928658969 3.01762685129486 0.00254762391372927 0.014337305451834
"ANO2" 135.693492910885 1.26319160358575 0.736922178446876 1.71414518456756 0.0865020651282629 0.199880018147228
"ANO3" 22.8659827670002 0.910659810669625 1.20929146448087 0.753052376054403 0.451418440897685 0.613302827273027
"ANO4" 14.2693580420422 -2.06736974040088 1.8301644758714 -1.12960871422036 0.258641137452257 0.423959687574856
"ANO5" 303.325685174993 -1.33548137463078 0.466969946246168 -2.85988720551785 0.00423791710559472 0.021284591730089
"ANO6" 3038.31122157737 1.11671747272893 0.227447701739985 4.90977690337601 9.11800654612275e-07 2.10177956674152e-05
"ANO7" 39.9719332691289 -1.12932633588885 0.624310739031372 -1.8089170428832 0.0704638922611149 0.173597741269177
"ANO7L1" 6.36536079864209 -0.713536328870314 1.57100624553435 -0.454190637942127 0.649691620799992 0.775004560402695
"ANO8" 392.304728081439 -3.96009690097174 0.705476944751476 -5.61336118838979 1.98433795601776e-08 8.1578792793893e-07
"ANO9" 39.5798263703874 -0.456931619138599 1.25910461441483 -0.362902028876256 0.716678071101538 0.822626449812536
"ANOS1" 515.317659959674 -0.0804106844924649 0.935026217502131 -0.0859983206751972 0.931467752188871 0.961958642507583
"ANOS2P" 186.915587304085 1.14130923161244 0.624512847073185 1.8275192207194 0.0676217389630043 0.169390571173726
"ANP32A" 1810.07356654625 -0.790495520418044 0.355337028687535 -2.22463592758064 0.0261056887282473 0.0850559845466103
"ANP32AP1" 7.42045816726208 -0.554409798489346 1.43303560149621 -0.386877896062384 0.698846605795251 0.810835991641759
"ANP32B" 1469.10793416991 -3.05118289556202 0.527736505254748 -5.78164077182639 7.39755411922947e-09 3.46243736111071e-07
"ANP32BP1" 1.37183249553361 3.34406664264089 3.3974045921935 0.984300383394086 0.324967841065824 NA
"ANP32BP2" 0.207368883326888 -1.5208380951591 3.50761715989545 -0.433581552897989 0.664592332909916 NA
"ANP32BP3" 3.17150552056785 1.99331531525966 2.30754625486917 0.863824641024443 0.387684229393122 0.556269852203813
"ANP32C" 1.49816979273806 -4.58610803731965 3.42679460698822 -1.33830840867067 0.180795921879951 NA
"ANP32D" 7.23647227104658 -2.35681959189312 2.14557474315171 -1.09845606610334 0.272005391901146 0.438473523584711
"ANP32E" 629.044491327728 -2.14800785224248 0.615977109277194 -3.48715531777311 0.000488187752622797 0.00389359023981838
"ANPEP" 2144.67264813853 -0.692112430434602 0.557488093692455 -1.24148378820161 0.214427083411822 0.374012970950979
"ANTKMT" 106.497164060184 -2.80729872986942 0.492298379148753 -5.70243341999947 1.18109049883376e-08 5.19862327952456e-07
"ANTXR1" 11063.4374437039 -2.04907516695767 0.553446245197189 -3.70239239084114 0.000213575957143205 0.00200493926999923
"ANTXR2" 3226.99672535268 1.05025249161 0.328899670652732 3.19323059681294 0.00140690547322399 0.0090055499937763
"ANTXRL" 2.62345328975908 -1.7716650656715 2.17999646131742 -0.812691716297941 0.416394831784506 NA
"ANTXRLP1" 12.8528500378723 3.84345400854986 1.4043664549926 2.73678853185802 0.00620421609982773 0.0284453309619895
"ANXA1" 7258.27777592112 0.269168624617152 0.392097310735254 0.686484240640191 0.492407798759137 0.649174761931926
"ANXA10" 3.44945955246529 2.64163922375223 2.0058215134662 1.31698618546936 0.187843255199 0.340708329428988
"ANXA11" 3056.35181805174 -0.107299828693294 0.261031015627077 -0.411061606742506 0.681027361374684 0.797898295035681
"ANXA13" 110.174671596613 -0.173326986523164 0.421998341036889 -0.410729070870951 0.68127120786578 0.797971368949996
"ANXA2" 11991.1238754646 -0.405474021202946 0.30126014466252 -1.34592653023243 0.178326211819874 0.329011181392712
"ANXA2P1" 5.04425026508871 -0.440434565616009 2.28213575272588 -0.192992272738348 0.846965019790315 0.908328072805459
"ANXA2P2" 13.0404737486124 -1.32623719972837 0.919884826697529 -1.44174266303499 0.149374983314402 0.291284869663165
"ANXA2P3" 0 NA NA NA NA NA
"ANXA2R" 189.696832115893 0.261954492143942 0.953606072153437 0.274698850807855 0.783547614132426 0.868972789815123
"ANXA3" 64.2991579818979 0.595103064041855 0.74234375194219 0.801654304336622 NA NA
"ANXA4" 2146.41688900668 -0.194913780971474 0.258474189365094 -0.754093789597533 0.450792906276729 0.612661697106653
"ANXA5" 4606.72511415665 0.0864633036859008 0.314300637084972 0.275097449651447 0.783241370903699 0.868723908018515
"ANXA6" 2637.12025548897 0.355093945345868 0.416999991160388 0.851544251494457 0.394467092665104 0.56260939632686
"ANXA7" 1617.56846368217 0.5168856252577 0.31608567923139 1.6352706219231 0.10199232928113 0.224066224497184
"ANXA8" 21.460468377122 2.48580248875355 1.05020596858431 2.36696663617752 0.0179345494937433 0.0644202814548275
"ANXA8L1" 2.89780672158211 4.43236818964204 2.18223071056864 2.03111805189794 0.0422430206621954 0.121187232946055
"ANXA9" 28.4233421400251 -3.29140784222988 1.3542891412411 -2.4303582905594 0.0150839033545795 0.0565547102269578
"AOAH" 633.667709158742 2.37230808669133 0.718461766047257 3.30192669784365 0.00096023160619866 0.00663411572972803
"AOC1" 35.8260464449514 -2.40442882104153 0.579950064387974 -4.14592387980669 3.38446258448071e-05 0.000447498670238467
"AOC2" 23.1550610460459 -1.84632727504506 1.01521015499597 -1.81866509703342 0.0689625397414767 0.171390076512002
"AOC3" 337.438446732082 -1.27294956853011 1.10903049951636 -1.14780393243038 NA NA
"AOC4P" 20.9516560495556 -1.74159916871561 1.2199168089577 -1.42763765195074 0.153396180343432 0.296717737666637
"AOPEP" 1543.77021222601 0.578896102096155 0.477229694992772 1.21303453697474 0.225116616329854 0.386615005426439
"AOX1" 890.952601492416 0.605744657837128 0.616237150504085 0.982973287705271 0.325620585756463 0.49422020276341
"AOX2P" 20.565930812898 -0.192455487044364 0.738381945803584 -0.26064489812913 0.794366362367012 0.875332461629076
"AOX3P" 8.26392164615554 3.06578763881967 1.42055316796926 2.15816465581668 0.0309150322954998 0.0966318904122858
"AP1AR" 317.291469160661 0.254724343438022 0.33416902789788 0.762261975744397 0.445903663281044 0.608689008861732
"AP1B1" 2610.55754603315 -0.844021057712769 0.433511868921837 -1.9469387535153 0.0515420778375738 0.139870381893153
"AP1B1P1" 12.5167819571792 0.629130173529699 0.96845581092229 0.649621971838405 0.515936436903511 0.669307522148283
"AP1B1P2" 0.562617485896323 1.46242624912169 3.44289776371523 0.424766098062575 0.671007193923141 NA
"AP1G1" 1822.1238164934 1.09572633174293 0.39308227708034 2.7875241282348 0.00531124989466967 0.0251128792150388
"AP1G2" 616.398806832111 0.361050980777578 0.485774822299676 0.743247620509332 0.457331777266466 0.618429183242867
"AP1M1" 1328.10139513595 -0.816249681324136 0.276813264578644 -2.94873759957495 0.00319074764248995 0.0170472447062184
"AP1M2" 12.3948099417277 -0.378858649217609 1.33537934890146 -0.283708632703715 0.776633678522803 0.864231438557103
"AP1M2P1" 1.21544103134988 1.33737908195155 2.98254131147046 0.448402534043089 0.653862713295589 NA
"AP1S1" 113.658742767129 -2.41907631858106 1.05696588487595 -2.28869857882402 0.0220968716603783 0.074968440366902
"AP1S2" 1101.44672190237 1.15006630137062 0.398212924746369 2.88806874388399 0.00387615148772131 0.0198644937937187
"AP1S2P1" 0 NA NA NA NA NA
"AP1S3" 322.714134958864 -1.42558951290247 0.508104691397698 -2.80570035474568 0.00502073573754008 0.0240855810740458
"AP2A1" 989.058897885197 -1.67764222049933 0.432895297669909 -3.87539950082471 0.000106449908096358 0.00114606086259896
"AP2A2" 2686.00964250632 -0.674550985156695 0.403929736541473 -1.66997109678613 0.0949250822719848 0.213239208587326
"AP2B1" 2830.98303998904 0.243354596614373 0.22441546978793 1.08439314296978 0.278190522729922 0.444964041828354
"AP2B1P1" 0.562617485896323 1.46242624912169 3.44289776371523 0.424766098062575 0.671007193923141 NA
"AP2M1" 1685.75341044189 -0.793319683276121 0.320977464821414 -2.47157439453735 0.0134519559013692 0.0518144927621552
"AP2S1" 418.463013478845 0.0951428872065753 0.407447367393756 0.233509637858648 0.815365686467182 0.889363184238076
"AP3B1" 1886.1355953428 1.09573096158006 0.30424241562039 3.60150625068408 0.000316378814385933 0.00275885477324466
"AP3B2" 197.365211043257 -0.305148115712443 0.354374805487039 -0.861088629856345 0.389189230938616 0.557434385150855
"AP3D1" 1388.64381256133 -1.03512455539702 0.303643248957534 -3.40901554357226 0.000651977647763533 0.00490187870239709
"AP3M1" 665.127283724535 0.891375999143899 0.393682918967482 2.26419780030519 0.0235619518247979 0.0788390262518285
"AP3M2" 262.853338442946 1.00567897629549 0.494538368683044 2.0335711847265 0.0419948495936903 0.120705680560558
"AP3S1" 1057.41170217917 -0.000455168375616975 0.34465323379919 -0.00132065604201519 0.998946269240253 0.999584184389145
"AP3S2" 649.733690687476 -0.221154395243746 0.397872590434612 -0.555842248399595 0.578318700973172 0.720709664902078
"AP4B1" 285.783882866705 0.94174753950686 0.610192902046153 1.54336036415518 0.122743364914673 0.254114832627313
"AP4E1" 444.595000427885 0.816356785285443 0.354918184814265 2.3001266776811 0.0214410442818744 0.0734937221826188
"AP4M1" 145.520247226699 -1.18523949022266 0.565028581965757 -2.0976628936171 0.0359349349567393 0.107913538763738
"AP4S1" 582.919071565197 -0.669629393819241 0.345369615300366 -1.93887755075636 0.0525162501176261 0.141713562199939
"AP5B1" 417.772919846952 -1.46091667923135 0.748599898248501 -1.95153203019323 0.0509937898226769 0.138769643138304
